platform,advertiser_name,creative_id,for_whom,creative_page_url
Google Transparence Center,Boozt Fashion AB,CR18179930844037120001,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR18179930844037120001
Google Transparence Center,Boozt Fashion AB,CR06391697848039112705,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR06391697848039112705
Google Transparence Center,Boozt Fashion AB,CR06729692876378210305,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR06729692876378210305
Google Transparence Center,Boozt Fashion AB,CR02970263875695411201,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR02970263875695411201
Google Transparence Center,Boozt Fashion AB,CR14991948504807505921,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR14991948504807505921
Google Transparence Center,Boozt Fashion AB,CR16705422048234569729,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR16705422048234569729
Google Transparence Center,Boozt Fashion AB,CR02635228088413192193,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR02635228088413192193
Google Transparence Center,Boozt Fashion AB,CR11542426485730050049,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR11542426485730050049
Google Transparence Center,Boozt Fashion AB,CR05454744272785899521,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR05454744272785899521
Google Transparence Center,Boozt Fashion AB,CR03491161641112829953,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR03491161641112829953
Google Transparence Center,Boozt Fashion AB,CR13101528441998540801,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR13101528441998540801
Google Transparence Center,Boozt Fashion AB,CR01660486944213172225,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR01660486944213172225
Google Transparence Center,Boozt Fashion AB,CR08595688508146843649,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR08595688508146843649
Google Transparence Center,Boozt Fashion AB,CR10197907898797916161,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR10197907898797916161
Google Transparence Center,Boozt Fashion AB,CR14328272342705242113,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR14328272342705242113
Google Transparence Center,Boozt Fashion AB,CR09480016725295497217,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR09480016725295497217
Google Transparence Center,Boozt Fashion AB,CR01088676301461520385,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR01088676301461520385
Google Transparence Center,Boozt Fashion AB,CR06086209434298613761,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR06086209434298613761
Google Transparence Center,Boozt Fashion AB,CR13520557305506037761,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR13520557305506037761
Google Transparence Center,Boozt Fashion AB,CR13254495282793545729,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR13254495282793545729
Google Transparence Center,Boozt Fashion AB,CR13067868508421881857,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR13067868508421881857
Google Transparence Center,Boozt Fashion AB,CR11665236162116583425,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR11665236162116583425
Google Transparence Center,Boozt Fashion AB,CR13332578475429593089,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR13332578475429593089
Google Transparence Center,Boozt Fashion AB,CR11790627766683041793,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR11790627766683041793
Google Transparence Center,Boozt Fashion AB,CR16837403730360926209,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR16837403730360926209
Google Transparence Center,Boozt Fashion AB,CR06771044924583313409,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR06771044924583313409
Google Transparence Center,Boozt Fashion AB,CR10820242784473055233,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR10820242784473055233
Google Transparence Center,Boozt Fashion AB,CR01607411044039262209,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR01607411044039262209
Google Transparence Center,Boozt Fashion AB,CR13626772929067876353,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR13626772929067876353
Google Transparence Center,Boozt Fashion AB,CR10644888598446342145,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR10644888598446342145
Google Transparence Center,Boozt Fashion AB,CR00555916394718298113,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR00555916394718298113
Google Transparence Center,Boozt Fashion AB,CR13352043705301729281,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR13352043705301729281
Google Transparence Center,Boozt Fashion AB,CR06992673792631767041,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR06992673792631767041
Google Transparence Center,Boozt Fashion AB,CR04936827360700792833,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR04936827360700792833
Google Transparence Center,Boozt Fashion AB,CR00429229634173796353,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR00429229634173796353
Google Transparence Center,Boozt Fashion AB,CR08948099491135750145,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR08948099491135750145
Google Transparence Center,Boozt Fashion AB,CR15075412295033028609,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR15075412295033028609
Google Transparence Center,Boozt Fashion AB,CR09242709371190771713,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR09242709371190771713
Google Transparence Center,Boozt Fashion AB,CR17739986503410384897,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR17739986503410384897
Google Transparence Center,Boozt Fashion AB,CR03456302054450921473,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR03456302054450921473
Google Transparence Center,Boozt Fashion AB,CR03613424894580097025,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR03613424894580097025
Google Transparence Center,Boozt Fashion AB,CR10694703398671876097,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR10694703398671876097
Google Transparence Center,Boozt Fashion AB,CR01025447321938165761,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR01025447321938165761
Google Transparence Center,Boozt Fashion AB,CR12430353146738376705,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR12430353146738376705
Google Transparence Center,Boozt Fashion AB,CR11395084334105886721,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR11395084334105886721
Google Transparence Center,Boozt Fashion AB,CR01474448288303284225,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR01474448288303284225
Google Transparence Center,Boozt Fashion AB,CR12824550141427974145,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR12824550141427974145
Google Transparence Center,Boozt Fashion AB,CR10654826860711510017,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR10654826860711510017
Google Transparence Center,Boozt Fashion AB,CR02403148980818018305,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR02403148980818018305
Google Transparence Center,Boozt Fashion AB,CR05243490980572692481,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR05243490980572692481
Google Transparence Center,Boozt Fashion AB,CR09324319590970294273,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR09324319590970294273
Google Transparence Center,Boozt Fashion AB,CR00867993047772692481,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR00867993047772692481
Google Transparence Center,Boozt Fashion AB,CR16824686469636423681,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR16824686469636423681
Google Transparence Center,Boozt Fashion AB,CR06634025331718094849,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR06634025331718094849
Google Transparence Center,Boozt Fashion AB,CR07502184113688805377,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR07502184113688805377
Google Transparence Center,Boozt Fashion AB,CR12093919493630197761,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR12093919493630197761
Google Transparence Center,Boozt Fashion AB,CR00417234984516976641,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR00417234984516976641
Google Transparence Center,Boozt Fashion AB,CR03880561689908740097,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR03880561689908740097
Google Transparence Center,Boozt Fashion AB,CR10090483757338329089,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR10090483757338329089
Google Transparence Center,Boozt Fashion AB,CR05982595633205215233,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR05982595633205215233
Google Transparence Center,Boozt Fashion AB,CR15644762677438316545,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR15644762677438316545
Google Transparence Center,Boozt Fashion AB,CR09381468288371916801,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR09381468288371916801
Google Transparence Center,Boozt Fashion AB,CR17780851949000720385,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR17780851949000720385
Google Transparence Center,Boozt Fashion AB,CR00149736664611160065,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR00149736664611160065
Google Transparence Center,Boozt Fashion AB,CR15062219323730821121,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR15062219323730821121
Google Transparence Center,Boozt Fashion AB,CR16586206383301459969,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR16586206383301459969
Google Transparence Center,Boozt Fashion AB,CR01510968498300387329,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR01510968498300387329
Google Transparence Center,Boozt Fashion AB,CR12221244348875931649,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR12221244348875931649
Google Transparence Center,Boozt Fashion AB,CR10727275846529187841,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR10727275846529187841
Google Transparence Center,Boozt Fashion AB,CR14195810070918332417,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR14195810070918332417
Google Transparence Center,Boozt Fashion AB,CR00115579872037830657,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR00115579872037830657
Google Transparence Center,Boozt Fashion AB,CR12248395517213540353,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR12248395517213540353
Google Transparence Center,Boozt Fashion AB,CR18069656338941607937,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR18069656338941607937
Google Transparence Center,Boozt Fashion AB,CR09076774924617515009,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR09076774924617515009
Google Transparence Center,Boozt Fashion AB,CR07770205345862909953,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR07770205345862909953
Google Transparence Center,Boozt Fashion AB,CR00240552493954629633,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR00240552493954629633
Google Transparence Center,Boozt Fashion AB,CR02261830331847933953,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR02261830331847933953
Google Transparence Center,Boozt Fashion AB,CR09602850831456010241,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR09602850831456010241
Google Transparence Center,Boozt Fashion AB,CR02892268240262660097,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR02892268240262660097
Google Transparence Center,Boozt Fashion AB,CR06948617255059980289,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR06948617255059980289
Google Transparence Center,Boozt Fashion AB,CR08117304519458553857,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR08117304519458553857
Google Transparence Center,Boozt Fashion AB,CR18391778336385794049,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR18391778336385794049
Google Transparence Center,Boozt Fashion AB,CR17042012811246436353,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR17042012811246436353
Google Transparence Center,Boozt Fashion AB,CR16630786082249637889,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR16630786082249637889
Google Transparence Center,Boozt Fashion AB,CR03499538888924332033,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR03499538888924332033
Google Transparence Center,Boozt Fashion AB,CR04786233867293949953,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR04786233867293949953
Google Transparence Center,Boozt Fashion AB,CR02179500979924238337,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR02179500979924238337
Google Transparence Center,Boozt Fashion AB,CR01510265068556648449,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR01510265068556648449
Google Transparence Center,Boozt Fashion AB,CR06469726443050893313,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR06469726443050893313
Google Transparence Center,Boozt Fashion AB,CR17067164603588280321,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR17067164603588280321
Google Transparence Center,Boozt Fashion AB,CR10138650475533172737,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR10138650475533172737
Google Transparence Center,Boozt Fashion AB,CR12911795134961549313,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR12911795134961549313
Google Transparence Center,Boozt Fashion AB,CR06234263811759538177,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR06234263811759538177
Google Transparence Center,Boozt Fashion AB,CR11341127192542183425,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR11341127192542183425
Google Transparence Center,Boozt Fashion AB,CR09356050878072619009,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR09356050878072619009
Google Transparence Center,Boozt Fashion AB,CR12907846668447121409,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR12907846668447121409
Google Transparence Center,Boozt Fashion AB,CR04391405684210532353,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR04391405684210532353
Google Transparence Center,Boozt Fashion AB,CR01764937456475439105,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR01764937456475439105
Google Transparence Center,Boozt Fashion AB,CR10348665408415858689,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR10348665408415858689
Google Transparence Center,Boozt Fashion AB,CR15860493627676426241,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR15860493627676426241
Google Transparence Center,Boozt Fashion AB,CR12219070133351481345,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR12219070133351481345
Google Transparence Center,Boozt Fashion AB,CR00312672571176779777,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR00312672571176779777
Google Transparence Center,Boozt Fashion AB,CR10729466812426092545,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR10729466812426092545
Google Transparence Center,Boozt Fashion AB,CR15333830031872884737,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR15333830031872884737
Google Transparence Center,Boozt Fashion AB,CR03053177678178811905,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR03053177678178811905
Google Transparence Center,Boozt Fashion AB,CR05406825666261811201,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR05406825666261811201
Google Transparence Center,Boozt Fashion AB,CR01898186102414508033,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR01898186102414508033
Google Transparence Center,Boozt Fashion AB,CR00481862121924067329,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR00481862121924067329
Google Transparence Center,Boozt Fashion AB,CR08572490101290958849,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR08572490101290958849
Google Transparence Center,Boozt Fashion AB,CR03925940080975282177,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR03925940080975282177
Google Transparence Center,Boozt Fashion AB,CR13490890110966693889,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR13490890110966693889
Google Transparence Center,Boozt Fashion AB,CR07451246351314059265,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR07451246351314059265
Google Transparence Center,Boozt Fashion AB,CR04262225025135804417,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR04262225025135804417
Google Transparence Center,Boozt Fashion AB,CR04396903448507842561,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR04396903448507842561
Google Transparence Center,Boozt Fashion AB,CR14379725896292499457,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR14379725896292499457
Google Transparence Center,Boozt Fashion AB,CR14278002447745024001,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR14278002447745024001
Google Transparence Center,Boozt Fashion AB,CR01324736036286234625,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR01324736036286234625
Google Transparence Center,Boozt Fashion AB,CR17373021851940290561,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR17373021851940290561
Google Transparence Center,Boozt Fashion AB,CR04680189252149968897,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR04680189252149968897
Google Transparence Center,Boozt Fashion AB,CR02836299318837641217,ballzy,https://adstransparency.google.com/advertiser/AR11583320089125978113/creative/CR02836299318837641217
